"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TRINITY_DN13973_c0_g1",0.711055997852474,1.01537941315,2.76985030675967,0.366582775492244,0.713930258261432,NA
"TRINITY_DN13974_c0_g1",0.428065503032039,2.41816903814623,3.52525116304142,0.685956525168536,0.492740523882346,NA
"TRINITY_DN13975_c0_g1",0.274998390892525,1.78598092109203,3.77364757867613,0.473277083738327,0.636015509297891,NA
"TRINITY_DN13976_c0_g1",0.285646768191805,0.208367705362183,3.81694647031143,0.0545901565512869,0.956464980999964,NA
"TRINITY_DN13977_c0_g1",0.293887580309224,-1.51408937232975,3.81394903172402,-0.396987311507238,0.691376817395649,NA
"TRINITY_DN13978_c0_g1",0.427839905300096,-0.511421862126452,3.63260879678017,-0.140786385415286,0.888038698798525,NA
"TRINITY_DN13979_c0_g1",0.419279666768259,2.39122472618317,3.55362646657685,0.672897038749996,0.50101279625081,NA
"TRINITY_DN1398_c0_g1",0.568609438683965,0.437148041862492,3.01399748643692,0.145039285477069,0.884679854394126,NA
"TRINITY_DN13980_c0_g1",0.427581666359078,2.4166997646428,3.52679264591864,0.685240105465093,0.49319241998149,NA
"TRINITY_DN13981_c0_g1",0.436475144968338,-0.518538965015845,3.60715467434969,-0.143752905497275,0.885695592473469,NA
"TRINITY_DN13983_c0_g1",0.70109416709895,0.931225206638191,2.99665850137541,0.310754530825176,0.75598723850022,NA
"TRINITY_DN13985_c0_g1",0.452371314148145,-2.12599672253002,3.76807901517015,-0.5642123516972,0.57260962273523,NA
"TRINITY_DN13986_c0_g1",0.14585009786955,0.914501092495741,3.81694647031143,0.239589708582192,0.810648343797412,NA
"TRINITY_DN13987_c0_g1",0.571004534675199,1.69324757930599,2.94139668684699,0.575661075188417,0.564844290285018,NA
"TRINITY_DN13988_c0_g1",0.282371918827986,0.190081063352953,3.81694647031143,0.049799247862505,0.960282366059929,NA
"TRINITY_DN13989_c0_g1",0.568446730633675,0.434856754723332,3.01460834069147,0.144249834664621,0.885303190037518,NA
"TRINITY_DN1399_c0_g1",0.564697744349716,1.65735078778128,3.21388227295468,0.515684971328337,0.606074452787399,NA
"TRINITY_DN13990_c0_g1",0.430597636177449,2.42579940286875,3.51723820688899,0.689688687595138,0.490389981324149,NA
"TRINITY_DN13992_c0_g1",1.43946156460885,-0.228424957797758,1.8331640612041,-0.124606936515938,0.900834736657154,NA
"TRINITY_DN13993_c0_g1",0.992105680236045,-0.0214290027927983,2.27103246777355,-0.00943579763692529,0.992471434463535,NA
"TRINITY_DN13994_c0_g1",0.576772797109992,0.370106781598564,2.80292878419725,0.132042877323607,0.894950377443323,NA
"TRINITY_DN13995_c0_g1",0.285901839390877,1.83479752267546,3.76896399427837,0.486817471713937,0.626387687652014,NA
"TRINITY_DN13996_c0_g1",0.291700195739099,1.86008621251346,3.76661461155846,0.493835022782922,0.62142269667095,NA
"TRINITY_DN13998_c0_g1",0.440831370463836,-2.09302402147116,3.77013331933389,-0.555159153321654,0.578785805087555,NA
"TRINITY_DN13999_c0_g1",1.54231768423548,-0.375641231173084,1.70912924178112,-0.219785152573728,0.826038483447501,NA
"TRINITY_DN14_c0_g1",10.7061211015061,-20.8572049813543,3.68193813971785,-5.66473530784321,NA,NA
"TRINITY_DN1400_c0_g1",0.280193090088704,1.80950231271155,3.77137546088119,0.479799036579814,0.631370297989685,NA
"TRINITY_DN1400_c0_g2",0.404669715267828,2.34479942720385,3.72832272664044,0.628915359297967,0.52940447008916,NA
"TRINITY_DN14000_c0_g1",0.435983850494774,1.1226042148604,3.56289793768262,0.315081777388933,0.752699563920517,NA
"TRINITY_DN14001_c0_g1",0.291206166399906,-1.50576064523823,3.81441649211152,-0.394755173786672,0.693023579826599,NA
"TRINITY_DN14002_c0_g1",0.576563364214656,1.71432497058235,2.93180787809954,0.584733052731141,0.558727225766947,NA
"TRINITY_DN14003_c0_g1",1.15980910939526,-0.351509473301981,2.02482322443908,-0.173600079779486,0.862179769317706,NA
"TRINITY_DN14004_c0_g1",0.443591078952157,-0.56090672434376,3.31069031343098,-0.169422891071462,0.86546401929767,NA
"TRINITY_DN14005_c0_g1",0.437550293608649,2.44725580814198,3.72170881065296,0.657562408197276,0.510819356729519,NA
"TRINITY_DN14007_c0_g1",0.58509115698203,-2.5020722179272,3.17326076549774,-0.788486167015252,0.430412386760309,NA
"TRINITY_DN14008_c0_g1",0.422417003346663,1.10511242290202,3.31853083583628,0.333012552111341,0.739124808210033,NA
"TRINITY_DN14009_c0_g1",0.721695718807231,-1.50490337936995,2.78252242851008,-0.540841419264231,0.588616891290032,NA
"TRINITY_DN14010_c0_g1",0.291700195739099,1.86008621251346,3.76661461155846,0.493835022782922,0.62142269667095,NA
"TRINITY_DN14011_c0_g1",0.6991558549149,2.0896396169625,2.72673599577489,0.766352012149479,0.443466878060513,NA
"TRINITY_DN14012_c0_g1",0.58509158721264,-2.50207295276304,3.17325997979781,-0.788486593815885,0.430412137207571,NA
"TRINITY_DN14013_c0_g1",0.291700195739099,1.86008621251346,3.76661461155846,0.493835022782922,0.62142269667095,NA
"TRINITY_DN14014_c0_g1",0.587775160618447,-2.50829056031268,3.48527707494068,-0.719681823390003,0.471720920137122,NA
"TRINITY_DN14015_c0_g1",0.297710592913153,-1.51807154720192,3.81385461382818,-0.398041273439667,0.69059976217784,NA
"TRINITY_DN14017_c0_g1",0.719027548621479,-0.182198302815563,2.57868094173491,-0.0706556208124693,0.943671841976553,NA
"TRINITY_DN14018_c0_g1",0.291700195739099,1.86008621251346,3.76661461155846,0.493835022782922,0.62142269667095,NA
"TRINITY_DN14019_c0_g1",1.02297829039684,0.79308647144074,2.60622246030708,0.304304979148747,0.760895552116655,NA
"TRINITY_DN14020_c0_g1",0.858319276918433,2.44479988370631,2.33904885344709,1.04521112507051,0.295925402794289,NA
"TRINITY_DN14021_c0_g1",0.993773622958993,-0.000977984636061809,2.01829004263974,-0.000484560997379096,0.999613376276554,NA
"TRINITY_DN14022_c0_g1",0.280193090088705,1.80950231271155,3.77137546088119,0.479799036579814,0.631370297989685,NA
"TRINITY_DN14023_c0_g1",1.16736663967902,-0.337328665906983,2.13634508617319,-0.157899895522607,0.874535680392345,NA
"TRINITY_DN14024_c0_g1",1.44278154437642,-0.801849008517981,1.85244508202576,-0.432859800432579,0.665116625961527,NA
"TRINITY_DN14025_c0_g1",0.856120875286291,0.337256747505727,2.78020120182945,0.121306597264904,0.90344819474864,NA
"TRINITY_DN1403_c0_g1",0.836539884386029,-0.602829034607238,2.59871960743861,-0.231971557409153,0.816560105185449,NA
"TRINITY_DN1403_c0_g2",1.00226768091972,-0.0438197070349396,2.26396830884574,-0.0193552652056691,0.984557696910294,NA
"TRINITY_DN14030_c0_g1",0.557000937396061,-1.05125802514658,3.29139657373418,-0.319395734180371,0.749426445198839,NA
"TRINITY_DN14031_c0_g1",0.69927424970564,2.09361007950572,2.70851404402056,0.77297368427078,0.439537954924834,NA
"TRINITY_DN14037_c0_g1",1.28966996148271,1.38542681580874,1.91399169016057,0.723841604397201,0.469162983975393,NA
"TRINITY_DN14038_c0_g1",0.583400391478198,2.86279211382665,3.42525873581096,0.835788573837142,0.403273855626297,NA
"TRINITY_DN1404_c0_g1",1.84687208146012,0.185584014384973,1.48517676743298,0.124957525901608,0.900557176126753,NA
"TRINITY_DN1404_c0_g2",0.71116618303046,0.943734330716435,2.75257004676345,0.342855700194116,0.731707020046301,NA
"TRINITY_DN14040_c0_g1",1.00014715276486,1.71108128568063,2.13462651016651,0.801583451499043,0.422793953336789,NA
"TRINITY_DN14041_c0_g1",1.00228675926817,-0.910716119093286,2.28338126723962,-0.398845401843141,0.69000712104693,NA
"TRINITY_DN14042_c0_g1",1.42955049744597,-0.839717803991889,1.85779813006861,-0.451996258582131,0.651271677774673,NA
"TRINITY_DN14043_c0_g1",0.282223843199555,-1.47411550613894,3.81511431869993,-0.386388292197041,0.699209119648778,NA
"TRINITY_DN14044_c0_g1",0.410736174406228,2.36452039320813,3.58219074747456,0.660076629050285,0.509204655609108,NA
"TRINITY_DN14045_c0_g1",0.291700195739099,1.86008621251346,3.76661461155846,0.493835022782922,0.62142269667095,NA
"TRINITY_DN14046_c0_g1",0.866384018474647,-3.0707548275816,2.38460467561073,-1.28774167852168,0.197835900040442,NA
"TRINITY_DN14047_c0_g1",1.14138417623996,1.14151451796198,1.90175305781159,0.600243293035932,0.54834410488504,NA
"TRINITY_DN14048_c0_g1",1.83969830727484,0.221441482327214,1.69553212327134,0.130602941276021,0.896089415857813,NA
"TRINITY_DN14049_c0_g1",0.276638931211258,0.189911090342494,3.81694647031143,0.0497547167139075,0.960317852785042,NA
"TRINITY_DN14050_c0_g1",0.422829308043475,-0.514408083819429,3.64861133823139,-0.140987360980131,0.887879927082397,NA
"TRINITY_DN14051_c0_g1",0.974983493143847,-0.88552407722386,2.32041562350527,-0.381623045567228,0.70274098782111,NA
"TRINITY_DN14052_c0_g1",0.293887580309224,-1.51408937232975,3.81394903172402,-0.396987311507238,0.691376817395648,NA
"TRINITY_DN14053_c0_g1",0.273108052047181,-1.45746470731771,3.81571440686783,-0.381963782377015,0.702488228964515,NA
"TRINITY_DN14054_c0_g1",3.02503655548779,-0.658083173704752,1.40032947019241,-0.469948813984703,0.638391587886911,NA
"TRINITY_DN14055_c0_g1",1.56332831273029,1.18430733633281,1.90731291110278,0.620929753811637,0.534645843335215,NA
"TRINITY_DN14056_c0_g1",0.671669793712615,-1.41363348978469,3.08305880365364,-0.458516551195661,0.646581374238247,NA
"TRINITY_DN14057_c0_g1",0.287332203188403,-1.47587439437518,3.81532182390361,-0.386828284085654,0.698883336507882,NA
"TRINITY_DN14058_c0_g1",0.69181351886724,2.05325196405365,2.73665863128075,0.750276976669442,0.453087905995226,NA
"TRINITY_DN14059_c0_g1",0.301580876098763,-1.52237678933332,3.81337864421309,-0.399219938896856,0.689731152790457,NA
"TRINITY_DN1406_c0_g1",0.291483444772179,0.180306873035548,3.81694647031143,0.0472385123653141,0.962323133339807,NA
"TRINITY_DN1406_c0_g2",2.40882425562269,0.870395484262556,1.62814145293095,0.534594511242059,0.592930279881415,NA
"TRINITY_DN14061_c0_g1",0.557365953086481,1.69116676088373,2.7589752812979,0.612969160089086,0.539896731733685,NA
"TRINITY_DN14062_c0_g1",1.31008482893172,-2.52555441159883,2.30520604284913,-1.09558727708234,0.273259432026988,NA
"TRINITY_DN14063_c0_g1",0.682770130117952,-2.73502693382069,3.29867552483161,-0.829128816469543,0.407031519270393,NA
"TRINITY_DN14064_c0_g1",1.00385751197262,-2.09469793992418,2.49180406015019,-0.840635093835559,0.400552392258774,NA
"TRINITY_DN14065_c0_g1",0.411620533279532,2.36732616955356,3.57919103029257,0.661413752302584,0.50834700889425,NA
"TRINITY_DN14067_c0_g1",0.567142103014318,-2.46259840217216,3.2082042976545,-0.767594010135997,0.442728422103089,NA
"TRINITY_DN14068_c0_g1",0.558632157995412,1.67370619323576,2.96434492492652,0.564612498080752,0.57233736249099,NA
"TRINITY_DN14069_c0_g1",0.436654722688106,-2.08077861091851,3.55728016564302,-0.584935263467612,0.558591246346582,NA
"TRINITY_DN1407_c0_g1",2.62892915469788,-0.824012283440719,1.42753318615473,-0.577228110304263,0.563785370023774,NA
"TRINITY_DN14070_c0_g1",0.838370731503846,1.40511213738811,2.40972409029586,0.583100838409924,0.559825419365414,NA
"TRINITY_DN14071_c0_g1",0.567798880545962,0.42741562776632,3.0160194762074,0.141715141807966,0.887305014223371,NA
"TRINITY_DN14072_c0_g1",0.419387174276707,-2.02996103686588,3.61032390675322,-0.562265627488097,0.573935053519829,NA
"TRINITY_DN14073_c0_g1",0.861584952248744,-0.615259144050129,2.43360372463385,-0.252818130504258,0.800408756623057,NA
"TRINITY_DN14074_c0_g1",0.404669715267829,2.34479942720385,3.72832272664044,0.628915359297967,0.52940447008916,NA
"TRINITY_DN14075_c0_g1",0.411676501103241,1.09713869048223,3.35038648316154,0.327466307542804,0.743315222099404,NA
"TRINITY_DN14076_c0_g1",1.54521897012617,0.681440924515615,1.76428141436135,0.386242760915944,0.699316887550606,NA
"TRINITY_DN14077_c0_g1",0.565498933925765,-2.45982957956129,2.96995493788881,-0.828238014045378,0.407535719359938,NA
"TRINITY_DN14079_c0_g1",1.67176360820734,-1.91671464490737,1.97026385401075,-0.972821300561155,0.330642124276014,NA
"TRINITY_DN1408_c0_g1",0,NA,NA,NA,NA,NA
"TRINITY_DN14080_c0_g1",0.447035855644161,-0.554773925607132,3.57684758020561,-0.155101360392673,0.876741409726831,NA
"TRINITY_DN14082_c0_g1",1.44933374463418,-1.58974379741518,1.9026842047399,-0.835526880106988,0.403421118843571,NA
"TRINITY_DN14083_c0_g1",0.737380703358445,-2.8337630592054,2.69849743748182,-1.05012627391998,0.293660060362469,NA
"TRINITY_DN14084_c0_g1",2.54424535486697,0.0984262434961417,1.3508285267678,0.0728636104033513,0.941914651632233,NA
"TRINITY_DN14085_c0_g1",0.293887580309224,-1.51408937232975,3.81394903172402,-0.396987311507238,0.691376817395649,NA
"TRINITY_DN14086_c0_g1",0.562078014063516,0.398161757298455,3.02734365180633,0.131521823451025,0.895362523907181,NA
"TRINITY_DN14087_c0_g1",0.829920314717824,2.37623848955798,2.78994528972993,0.851715084989358,0.394372246006342,NA
"TRINITY_DN14088_c0_g1",0.280193090088705,1.80950231271155,3.77137546088119,0.479799036579814,0.631370297989685,NA
"TRINITY_DN14089_c0_g1",0.429374226750309,-0.52071800718638,3.34581361179758,-0.155632700324456,0.876322547870074,NA
"TRINITY_DN1409_c0_g1",2.60154554597366,-0.797263742877792,1.27496765346903,-0.625320760655013,0.531760556947424,NA
"TRINITY_DN1409_c1_g1",0.425590641527126,-0.521376471423387,3.64015313739851,-0.143229268589507,0.886109115132112,NA
"TRINITY_DN14090_c0_g1",1.69701027560126,1.39248024641102,1.63187160160439,0.853302579101188,0.393491530206291,NA
"TRINITY_DN14091_c0_g1",0.291700195739099,1.86008621251346,3.76661461155846,0.493835022782922,0.62142269667095,NA
"TRINITY_DN14092_c0_g1",0.554092734883578,-2.43326276171476,3.2515086070361,-0.74834886072554,0.454249759972599,NA
"TRINITY_DN14093_c0_g1",0.706024568637308,1.00005735350016,2.57949937515096,0.387694357724602,0.698242231736263,NA
"TRINITY_DN14094_c0_g1",0.418289097944076,-0.48847216426433,3.37651415779448,-0.144667589542523,0.884973329706841,NA
"TRINITY_DN14095_c0_g1",0.549758623115123,-1.04133357835359,3.30677180244825,-0.314909416362694,0.752830431870574,NA
"TRINITY_DN14097_c0_g1",0.291206166399906,-1.50576064523823,3.81441649211152,-0.394755173786672,0.693023579826599,NA
"TRINITY_DN14098_c0_g1",0.68989975153642,-0.149208920191378,3.02653306557001,-0.0493002775647115,0.960679998323795,NA
"TRINITY_DN14099_c0_g1",0.878161926650475,-0.620694888022403,2.57651013279561,-0.240905277305828,0.809628531883608,NA
"TRINITY_DN1410_c0_g1",1.0078120232792,1.71992223395294,2.4108970815792,0.713395128765242,0.475601286559616,NA
"TRINITY_DN1410_c0_g2",0.861893504835254,0.377513313482089,2.56385169936713,0.147244598264118,0.882938959883267,NA
"TRINITY_DN14100_c0_g1",0.729730864004294,0.989194018787543,2.55575543567039,0.387045648023075,0.698722414211466,NA
"TRINITY_DN14101_c0_g1",1.01552367801187,-0.0153530851174207,2.25487680422732,-0.0068088354488536,0.994567377294627,NA
"TRINITY_DN14102_c0_g1",0.710676785292597,0.96786084027022,2.57641127594214,0.375662398821125,0.707167895118767,NA
"TRINITY_DN14103_c0_g1",0.431159862258118,1.11158661756151,3.29442135696708,0.337414828619512,0.735804207787183,NA
"TRINITY_DN14104_c0_g1",0.711374763444449,0.997601956910436,2.57355734775232,0.387635409710888,0.698285860757263,NA
"TRINITY_DN14105_c0_g1",0.430908081919021,-0.514450202482466,3.3437267824665,-0.153855334466945,0.8777238026076,NA
"TRINITY_DN14106_c0_g1",0.71909213181995,2.12580265760366,2.68388019267191,0.79206317160057,0.428323842780377,NA
"TRINITY_DN14107_c0_g1",0.291206166399906,-1.50576064523823,3.81441649211152,-0.394755173786672,0.693023579826599,NA
"TRINITY_DN14108_c0_g1",0.589696920874106,-1.1480675642522,3.22842641547331,-0.355612120737739,0.722131065239207,NA
"TRINITY_DN14109_c0_g1",0.578879464740247,-1.13085240490436,3.24923379694429,-0.348036637427524,0.727812668789046,NA
"TRINITY_DN1411_c0_g1",1.24623817479625,0.708189009977665,2.2279254841162,0.3178692532702,0.750584116229332,NA
"TRINITY_DN1411_c0_g2",2.86897104054876,-1.59407465106467,1.47376436399831,-1.08163468326779,0.279414886795581,NA
"TRINITY_DN14111_c0_g1",1.1442327396653,0.415514048520861,2.01483335164768,0.206227501734109,0.836613206270583,NA
"TRINITY_DN14112_c0_g1",0.28054419880052,1.81098731193738,3.77118594997128,0.480216922729883,0.631073154890365,NA
"TRINITY_DN14114_c0_g1",0.44145264695881,-0.556557948770032,3.59353657219748,-0.154877496746803,0.876917894557339,NA
"TRINITY_DN14115_c0_g1",1.01957957823494,-0.952364893473241,2.29274562103387,-0.415381839457528,0.677862398972543,NA
"TRINITY_DN14116_c0_g1",0.587479708563094,0.386404749022759,2.98349104945139,0.129514298054895,0.896950712024482,NA
"TRINITY_DN14117_c0_g1",0.575754125282895,-1.08753856436643,3.0014154788374,-0.362341892361963,0.717096556426028,NA
"TRINITY_DN14118_c0_g1",0.990423940065884,2.6859597745266,2.38727946046066,1.12511325926136,0.260541043346406,NA
"TRINITY_DN14119_c0_g1",1.57766834822037,-0.413645244976776,1.84491032475761,-0.224208862309404,0.822594787881176,NA
"TRINITY_DN1412_c0_g1",0.74469642986409,-2.84682471169115,2.91143658966718,-0.977807561323732,0.328169510599202,NA
"TRINITY_DN14120_c0_g1",0.590201590317412,-2.51236956268244,2.92940758410856,-0.857637420040671,0.391092705540759,NA
"TRINITY_DN14121_c0_g1",0.561080017644987,2.81099727557659,3.14675031707901,0.893301658005681,0.371695650337999,NA
"TRINITY_DN14122_c0_g1",1.69922433817601,-1.1762882004091,1.60559885624982,-0.732616491242737,0.463792369971594,NA
"TRINITY_DN14123_c0_g1",1.94460432647763,-0.873063322219873,1.70710084445737,-0.511430431924711,0.609049690215295,NA
"TRINITY_DN14125_c0_g1",0.582522625828338,-2.49614009871764,2.94169918577753,-0.848536828913688,0.396139070920259,NA
"TRINITY_DN14126_c0_g1",0.42546443711709,1.09738837757191,3.3107304412527,0.331464127643291,0.740293932902803,NA
"TRINITY_DN14127_c0_g1",0.291700195739099,1.86008621251346,3.76661461155846,0.493835022782922,0.62142269667095,NA
"TRINITY_DN14128_c0_g1",3.00020919745183,1.73979696460301,1.26768770415194,1.3724176379599,0.169933462430918,NA
"TRINITY_DN14129_c0_g1",0.565572213382797,0.358227347772538,3.02278093596223,0.118509199098976,0.90566420663486,NA
"TRINITY_DN1413_c0_g1",1.9952708262821,2.28606101821199,1.72778712739638,1.32311497288261,0.185797146155195,NA
"TRINITY_DN14130_c0_g1",0.419866491265903,-0.504810488066746,3.65810932810334,-0.137997649274326,0.890242275380704,NA
"TRINITY_DN14132_c0_g1",1.12982759235621,1.13932227815,2.02116925977454,0.563694639941778,0.572961965863735,NA
"TRINITY_DN14133_c0_g1",0.59270048175703,-2.51827833309355,3.15919585661815,-0.797126372465338,0.425377641340828,NA
"TRINITY_DN14134_c0_g1",0.415169427806946,2.37845737530872,3.56727585737432,0.666743327514731,0.504936098035414,NA
"TRINITY_DN14135_c0_g1",2.41233448604363,0.259212763364247,1.42520797745012,0.181877148784988,0.855679138010682,NA
"TRINITY_DN14136_c0_g1",0.301580876098763,-1.52237678933332,3.81337864421309,-0.399219938896856,0.689731152790457,NA
"TRINITY_DN14137_c0_g1",0.446878341496607,-0.553340978847947,3.57728626468452,-0.154681772132862,0.87707220075402,NA
"TRINITY_DN14138_c0_g1",0.842650722407056,-1.79706304744982,2.62562084645672,-0.684433569254662,0.493701424391642,NA
"TRINITY_DN14139_c0_g1",0.72794743124489,0.994366386517425,2.7508232408817,0.361479564277168,0.717740979037487,NA
"TRINITY_DN1414_c0_g1",3.14131026426292,0.390753556279558,1.19173729942292,0.327885647674847,0.742998125889449,NA
"TRINITY_DN14140_c0_g1",0.281694122079944,0.204788357778121,3.81694647031143,0.0536524049710898,0.957212103475594,NA
"TRINITY_DN14141_c0_g1",0.861514250604573,-0.64420916031269,2.41765368885125,-0.266460479134539,0.789884592526432,NA
"TRINITY_DN14142_c0_g1",1.43467937257878,0.347439199125338,1.8672737592653,0.18606762795298,0.852391727724014,NA
"TRINITY_DN14143_c0_g1",0.291206166399906,-1.50576064523823,3.81441649211152,-0.394755173786672,0.693023579826599,NA
"TRINITY_DN14145_c0_g1",0.443516229952035,-2.10027830054179,3.53734762964431,-0.593743821766529,0.552683468440594,NA
"TRINITY_DN14146_c0_g1",1.32767164921112,-2.55499605538693,2.15270772059239,-1.18687550146558,0.235276731946304,NA
"TRINITY_DN14147_c0_g1",0.555211371159293,-2.43583973375652,3.24923462354611,-0.749665695454802,0.453456073217925,NA
"TRINITY_DN14149_c0_g1",0.561508603715445,2.81196166623018,2.89926665949765,0.969887215106114,0.332102713430905,NA
"TRINITY_DN14150_c0_g1",0.291700195739099,1.86008621251346,3.76661461155846,0.493835022782922,0.62142269667095,NA
"TRINITY_DN14151_c0_g1",0.589844476060284,-2.51162649260369,2.92997464413229,-0.857217825291967,0.391324512961233,NA
"TRINITY_DN14152_c0_g1",0.269779810178552,1.76208259853803,3.77598690347132,0.466654849072205,0.6407468381048,NA
"TRINITY_DN14153_c0_g1",0.712362539863141,-2.7911265949263,2.72666925416354,-1.02363958909366,0.306005538870006,NA
"TRINITY_DN14154_c0_g1",0.86238779707044,1.39408548521471,2.25925071344313,0.617056565222947,0.53719741648018,NA
"TRINITY_DN14155_c0_g1",0.436136417390764,1.10819022690835,3.56251494638488,0.311069635801222,0.755747683910611,NA
"TRINITY_DN14156_c0_g1",0.428394872120498,1.11941856428861,3.5869495459545,0.312080933937622,0.754979015948143,NA
"TRINITY_DN14157_c0_g1",0.430887815400564,-2.06394342368596,3.57461218948711,-0.577389466123343,0.563676388549068,NA
"TRINITY_DN14158_c0_g1",0.275007967329309,1.78601640314066,3.7736465028569,0.473286621253084,0.63600870575333,NA
"TRINITY_DN14159_c0_g1",0.423395558450042,1.07939401915834,3.6036319344734,0.299529485470628,0.764536077956981,NA
"TRINITY_DN1416_c1_g1",0.697464403804228,-1.45023909544181,2.81083125298155,-0.515946695093661,0.605891639512697,NA
"TRINITY_DN14160_c0_g1",0.586594717580773,-2.50532078312165,3.18855162076876,-0.785723764609342,0.432029337556118,NA
"TRINITY_DN14162_c0_g1",0.293887580309224,-1.51408937232975,3.81394903172402,-0.396987311507238,0.691376817395649,NA
"TRINITY_DN14163_c0_g1",0.436809249599859,-2.08134676973634,3.77087190459967,-0.551953718501425,0.580980062623878,NA
"TRINITY_DN14165_c0_g1",0.707633936321897,-0.124125888083726,2.76965835708822,-0.0448163174227094,0.964253718738133,NA
"TRINITY_DN14166_c0_g1",0.281805676232821,0.195181027175498,3.81694647031143,0.051135384971635,0.959217639734629,NA
"TRINITY_DN14168_c0_g1",0.589652314621578,-1.14149875056952,2.97830246888119,-0.38327159934106,0.701518394866085,NA
"TRINITY_DN1417_c0_g1",0.850833005885007,1.375811492566,2.5599658382589,0.537433536027859,0.59096818347025,NA
"TRINITY_DN1417_c0_g2",2.29286278832334,-0.365917136463317,1.37773903842166,-0.26559248613766,0.790553073022178,NA
"TRINITY_DN1417_c0_g3",2.74588076124211,-1.53877551991343,1.3711669422479,-1.12223790736287,0.261761299008401,NA
"TRINITY_DN14170_c0_g1",0.273108052047181,-1.45746470731771,3.81571440686783,-0.381963782377015,0.702488228964515,NA
"TRINITY_DN14171_c0_g1",0.570012030187121,0.357035691141287,3.01521443413145,0.118411376351789,0.905741712170847,NA
"TRINITY_DN14173_c0_g1",0.291700195739099,1.86008621251346,3.76661461155846,0.493835022782922,0.62142269667095,NA
"TRINITY_DN14174_c0_g1",0.583189413147889,-1.1081043610561,3.24096608021708,-0.341905571866361,0.732421956327491,NA
"TRINITY_DN14175_c0_g1",0.854051555252822,-0.598310439861635,2.28670227158721,-0.261647721828843,0.793593048572275,NA
"TRINITY_DN14178_c0_g1",0.419164263351927,1.07339936678874,3.61751323952092,0.29672299607973,0.766677998969617,NA
"TRINITY_DN14179_c0_g1",0.562834092183879,1.67112628469216,2.95615243565169,0.565304503427531,0.571866666108906,NA
"TRINITY_DN1418_c0_g1",2.31626129653001,0.00905057385014969,1.53619929122463,0.00589153627517606,0.995299261360572,NA
"TRINITY_DN14180_c0_g1",0.429183766531223,-2.05940836227328,3.29534860427162,-0.624944007321033,0.53200780796394,NA
"TRINITY_DN14181_c0_g1",0.28220825595653,-1.4744529219428,3.81515420830394,-0.386472693222611,0.699146622312449,NA
"TRINITY_DN14182_c0_g1",0.438131408513351,-2.08502515174079,3.55289618470562,-0.586852258930709,0.557302935557452,NA
"TRINITY_DN14183_c0_g1",0.686168890069521,2.08101545678733,2.98662076422963,0.696779277004761,0.485940936834291,NA
"TRINITY_DN14184_c0_g1",0.404669715267828,2.34479942720385,3.72832272664044,0.628915359297967,0.52940447008916,NA
"TRINITY_DN14185_c0_g1",1.41401618105621,2.3762538757228,1.91124812846121,1.24329951738709,0.213757481995962,NA
"TRINITY_DN14186_c0_g1",0.413800383749864,-0.501519759764134,3.67797651635764,-0.136357520917724,0.891538653348785,NA
"TRINITY_DN14187_c0_g1",0.584842857601939,-1.13997671765574,2.9860713113607,-0.381764733252894,0.702635879781198,NA
"TRINITY_DN14189_c0_g1",0.409662078070771,-1.99987284096263,3.77619058321405,-0.529600611222453,0.596388870486986,NA
"TRINITY_DN14190_c0_g1",0.727490792764046,-1.51567873250808,3.0050602513697,-0.504375488583709,0.613997539301995,NA
"TRINITY_DN14192_c0_g1",0.581791485034638,0.365688523647423,2.99280276225592,0.122189316402453,0.902749087329862,NA
"TRINITY_DN14193_c0_g1",0.419410453348561,-0.500421265063858,3.65953333767527,-0.136744556993639,0.891232708927333,NA
"TRINITY_DN14194_c0_g1",0.702515989214296,-0.191546695396157,2.77854214523461,-0.068937840559544,0.945039097741816,NA
"TRINITY_DN14195_c0_g1",1.15344069811083,-1.16126514075795,2.18314840187327,-0.531922218279579,0.594779868200194,NA
"TRINITY_DN14196_c0_g1",1.29413668409791,0.699732607325736,1.908750346403,0.366592000176642,0.713923376336023,NA
"TRINITY_DN14197_c0_g1",0.866509536326049,-0.658274980393787,2.59080049389326,-0.25408169480645,0.799432444851335,NA
"TRINITY_DN14198_c0_g1",0.280193090088704,1.80950231271155,3.77137546088119,0.479799036579814,0.631370297989685,NA
"TRINITY_DN1420_c0_g1",3.16084142846327,-1.09857679718537,1.27735824340374,-0.860038131713173,0.389768023256377,NA
"TRINITY_DN14200_c0_g1",0.273108052047181,-1.45746470731771,3.81571440686783,-0.381963782377015,0.702488228964515,NA
"TRINITY_DN14201_c0_g1",0.59005566308053,-2.51270318403725,3.18216868904627,-0.789619730935863,0.429749881691005,NA
"TRINITY_DN14202_c0_g1",0.575754125282895,-1.08753856436643,3.0014154788374,-0.362341892361963,0.717096556426028,NA
"TRINITY_DN14203_c0_g1",0.280193090088705,1.80950231271155,3.77137546088119,0.479799036579814,0.631370297989685,NA
"TRINITY_DN14204_c0_g1",0.728775402556664,-2.8189671187273,2.53660109027145,-1.11131668654516,0.266432059342499,NA
"TRINITY_DN14205_c0_g1",1.01772068267972,-2.11200493237607,2.48144422616404,-0.851119243425805,0.394703116767114,NA
"TRINITY_DN14206_c0_g1",0.556894041043354,0.444180469217114,3.03687104867692,0.14626253867797,0.883714137579069,NA
