gene_id	log2FoldChange	padj	GO_pfam
TRINITY_DN10171_c0_g1	-2.5169980876307	NA	NA
TRINITY_DN10172_c0_g1	1.71844679301231	NA	NA
TRINITY_DN10173_c0_g1	-1.50576064523823	NA	NA
TRINITY_DN10174_c0_g1	-0.844488973715582	NA	NA
TRINITY_DN10175_c0_g1	-1.5286698587843	NA	NA
TRINITY_DN10176_c0_g1	1.40008265015881	NA	NA
TRINITY_DN10177_c0_g1	-0.550977247417289	NA	NA
TRINITY_DN10178_c0_g1	-0.592054736618033	NA	NA
TRINITY_DN10179_c0_g1	-1.10815990619688	NA	NA
TRINITY_DN1018_c0_g2	0.234552078288729	0.999155368198447	NA
TRINITY_DN10180_c0_g1	0.3915345066407	NA	NA
TRINITY_DN10181_c0_g1	-0.184120810420689	NA	NA
TRINITY_DN10183_c0_g1	0.394233096739305	NA	NA
TRINITY_DN10184_c0_g1	1.80950231271155	NA	NA
TRINITY_DN10185_c0_g1	-3.28666525881385	NA	NA
TRINITY_DN10186_c0_g1	-2.13112772510065	NA	NA
TRINITY_DN10188_c0_g1	1.6992754456345	NA	NA
TRINITY_DN10189_c0_g1	-2.07355911650277	NA	NA
TRINITY_DN1019_c0_g1	-1.19355119132098	0.79950340584745	NA
TRINITY_DN10190_c0_g1	-1.12446642422621	NA	NA
TRINITY_DN10191_c0_g1	-1.52237678933332	NA	NA
TRINITY_DN10192_c0_g1	-0.46160485312048	NA	NA
TRINITY_DN10194_c0_g1	-1.51408937232975	NA	NA
TRINITY_DN10195_c0_g1	-0.586634234384469	NA	NA
TRINITY_DN10196_c0_g1	0.384278533056736	NA	NA
TRINITY_DN10197_c0_g1	-1.87474353375855	NA	NA
TRINITY_DN10198_c0_g1	-1.51408937232975	NA	NA
TRINITY_DN10199_c0_g1	0.540779017651307	NA	NA
TRINITY_DN102_c0_g1	-2.29090034695982	0.042420079600834	NA
TRINITY_DN102_c0_g1	-2.29090034695982	0.042420079600834	NA
TRINITY_DN102_c0_g1	-2.29090034695982	0.042420079600834	NA
TRINITY_DN1020_c0_g1	-1.16539771586028	NA	NA
TRINITY_DN1020_c0_g2	1.36507137064619	NA	NA
TRINITY_DN1020_c0_g3	-2.98604065132882	NA	NA
TRINITY_DN1020_c0_g4	-1.35163393177661	NA	NA
TRINITY_DN1020_c0_g5	2.94373447305873	NA	NA
TRINITY_DN1020_c0_g6	-3.31035507778025	NA	NA
TRINITY_DN10200_c0_g1	-2.48054917018498	NA	NA
TRINITY_DN10201_c0_g1	2.44725580814198	NA	NA
TRINITY_DN10202_c0_g1	-1.88069215727832	NA	NA
TRINITY_DN10203_c0_g1	1.02508367900618	NA	NA
TRINITY_DN10204_c0_g1	1.70080189895283	NA	NA
TRINITY_DN10205_c0_g1	2.21305513091256	NA	NA
TRINITY_DN10206_c0_g1	0.383569099062131	NA	NA
TRINITY_DN10207_c0_g1	1.14093102253445	NA	NA
TRINITY_DN10208_c0_g1	2.86279211382665	NA	NA
TRINITY_DN10209_c0_g1	0.730812825707581	NA	NA
TRINITY_DN1021_c0_g1	0.294923487125121	0.999155368198447	NA
